"order_id","product_id","unit_price","quantity","discount","_sdc_extracted_at","_sdc_received_at","_sdc_batched_at","_sdc_deleted_at","_sdc_sequence","_sdc_table_version","_sdc_sync_started_at","order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_extracted_at","_sdc_received_at","_sdc_batched_at","_sdc_deleted_at","_sdc_sequence","_sdc_table_version","_sdc_sync_started_at"
"10407","71","17.2","15","0",2025-02-01 14:30:05.296,2025-02-01 14:30:05.440,2025-02-01 14:30:05.420,,1738431005441,,1738431005337,"10407",OTTIK,"2","1997-01-07","1997-02-04","1997-01-30","2","91.48",Ottilies Käseladen,Mehrheimerstr. 369,Köln,"","50739",Germany,2025-02-01 14:30:05.405,2025-02-01 14:30:05.625,2025-02-01 14:30:05.613,,1738431005626,,1738431005337
"10352","54","5.9","20","0.15",2025-02-01 14:30:05.290,2025-02-01 14:30:05.434,2025-02-01 14:30:05.420,,1738431005434,,1738431005337,"10352",FURIB,"3","1996-11-12","1996-11-26","1996-11-18","3","1.3",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,"","1675",Portugal,2025-02-01 14:30:05.402,2025-02-01 14:30:05.621,2025-02-01 14:30:05.613,,1738431005622,,1738431005337
"10353","38","210.8","50","0.2",2025-02-01 14:30:05.290,2025-02-01 14:30:05.434,2025-02-01 14:30:05.420,,1738431005434,,1738431005337,"10353",PICCO,"7","1996-11-13","1996-12-11","1996-11-25","3","360.63",Piccolo und mehr,Geislweg 14,Salzburg,"","5020",Austria,2025-02-01 14:30:05.402,2025-02-01 14:30:05.621,2025-02-01 14:30:05.613,,1738431005622,,1738431005337
"10339","62","39.4","28","0",2025-02-01 14:30:05.289,2025-02-01 14:30:05.432,2025-02-01 14:30:05.420,,1738431005432,,1738431005337,"10339",MEREP,"2","1996-10-28","1996-11-25","1996-11-04","2","15.66",Mère Paillarde,"43 rue St. Laurent",Montréal,Québec,H1J 1C3,Canada,2025-02-01 14:30:05.401,2025-02-01 14:30:05.620,2025-02-01 14:30:05.613,,1738431005621,,1738431005337
"10340","43","36.8","40","0.05",2025-02-01 14:30:05.289,2025-02-01 14:30:05.432,2025-02-01 14:30:05.420,,1738431005433,,1738431005337,"10340",BONAP,"1","1996-10-29","1996-11-26","1996-11-08","3","166.31",Bon app',"12, rue des Bouchers",Marseille,"","13008",France,2025-02-01 14:30:05.401,2025-02-01 14:30:05.620,2025-02-01 14:30:05.613,,1738431005621,,1738431005337
"10341","59","44","9","0.15",2025-02-01 14:30:05.289,2025-02-01 14:30:05.432,2025-02-01 14:30:05.420,,1738431005433,,1738431005337,"10341",SIMOB,"7","1996-10-29","1996-11-26","1996-11-05","3","26.78",Simons bistro,Vinbæltet 34,Kobenhavn,"","1734",Denmark,2025-02-01 14:30:05.401,2025-02-01 14:30:05.620,2025-02-01 14:30:05.613,,1738431005621,,1738431005337
"10362","54","5.9","24","0",2025-02-01 14:30:05.291,2025-02-01 14:30:05.435,2025-02-01 14:30:05.420,,1738431005435,,1738431005337,"10362",BONAP,"3","1996-11-25","1996-12-23","1996-11-28","1","96.04",Bon app',"12, rue des Bouchers",Marseille,"","13008",France,2025-02-01 14:30:05.403,2025-02-01 14:30:05.622,2025-02-01 14:30:05.613,,1738431005622,,1738431005337
"10342","55","19.2","40","0.2",2025-02-01 14:30:05.289,2025-02-01 14:30:05.432,2025-02-01 14:30:05.420,,1738431005433,,1738431005337,"10342",FRANK,"4","1996-10-30","1996-11-13","1996-11-04","2","54.83",Frankenversand,Berliner Platz 43,München,"","80805",Germany,2025-02-01 14:30:05.401,2025-02-01 14:30:05.620,2025-02-01 14:30:05.613,,1738431005621,,1738431005337
"10343","76","14.4","15","0",2025-02-01 14:30:05.289,2025-02-01 14:30:05.432,2025-02-01 14:30:05.420,,1738431005433,,1738431005337,"10343",LEHMS,"4","1996-10-31","1996-11-28","1996-11-06","1","110.37",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,"","60528",Germany,2025-02-01 14:30:05.401,2025-02-01 14:30:05.620,2025-02-01 14:30:05.613,,1738431005621,,1738431005337
"10344","8","32","70","0.25",2025-02-01 14:30:05.289,2025-02-01 14:30:05.433,2025-02-01 14:30:05.420,,1738431005433,,1738431005337,"10344",WHITC,"4","1996-11-01","1996-11-29","1996-11-05","2","23.29",White Clover Markets,"1029 - 12th Ave. S.",Seattle,WA,"98124",USA,2025-02-01 14:30:05.401,2025-02-01 14:30:05.620,2025-02-01 14:30:05.613,,1738431005621,,1738431005337
"10377","39","14.4","20","0.15",2025-02-01 14:30:05.293,2025-02-01 14:30:05.436,2025-02-01 14:30:05.420,,1738431005437,,1738431005337,"10377",SEVES,"1","1996-12-09","1997-01-06","1996-12-13","3","22.21",Seven Seas Imports,"90 Wadhurst Rd.",London,"",OX15 4NB,UK,2025-02-01 14:30:05.403,2025-02-01 14:30:05.623,2025-02-01 14:30:05.613,,1738431005623,,1738431005337
"10379","65","16.8","20","0.1",2025-02-01 14:30:05.293,2025-02-01 14:30:05.437,2025-02-01 14:30:05.420,,1738431005437,,1738431005337,"10379",QUEDE,"2","1996-12-11","1997-01-08","1996-12-13","1","45.03",Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,"02389-673",Brazil,2025-02-01 14:30:05.404,2025-02-01 14:30:05.623,2025-02-01 14:30:05.613,,1738431005624,,1738431005337
"10979","63","43.9","35","0",2025-02-01 14:30:05.370,2025-02-01 14:30:05.513,2025-02-01 14:30:05.420,,1738431005513,,1738431005337,"10979",ERNSH,"8","1998-03-26","1998-04-23","1998-03-31","2","353.07",Ernst Handel,Kirchgasse 6,Graz,"","8010",Austria,2025-02-01 14:30:05.442,2025-02-01 14:30:05.669,2025-02-01 14:30:05.613,,1738431005670,,1738431005337
"10598","71","21.5","9","0",2025-02-01 14:30:05.321,2025-02-01 14:30:05.466,2025-02-01 14:30:05.420,,1738431005466,,1738431005337,"10598",RATTC,"1","1997-07-14","1997-08-11","1997-07-18","3","44.42",Rattlesnake Canyon Grocery,"2817 Milton Dr.",Albuquerque,NM,"87110",USA,2025-02-01 14:30:05.418,2025-02-01 14:30:05.639,2025-02-01 14:30:05.613,,1738431005640,,1738431005337
"10599","62","49.3","10","0",2025-02-01 14:30:05.321,2025-02-01 14:30:05.466,2025-02-01 14:30:05.420,,1738431005466,,1738431005337,"10599",BSBEV,"6","1997-07-15","1997-08-26","1997-07-21","3","29.98",B's Beverages,Fauntleroy Circus,London,"",EC2 5NT,UK,2025-02-01 14:30:05.418,2025-02-01 14:30:05.639,2025-02-01 14:30:05.613,,1738431005640,,1738431005337
"10619","22","21","40","0",2025-02-01 14:30:05.323,2025-02-01 14:30:05.468,2025-02-01 14:30:05.420,,1738431005469,,1738431005337,"10619",MEREP,"3","1997-08-04","1997-09-01","1997-08-07","3","91.05",Mère Paillarde,"43 rue St. Laurent",Montréal,Québec,H1J 1C3,Canada,2025-02-01 14:30:05.419,2025-02-01 14:30:05.641,2025-02-01 14:30:05.613,,1738431005641,,1738431005337
"10579","75","7.75","21","0",2025-02-01 14:30:05.319,2025-02-01 14:30:05.464,2025-02-01 14:30:05.420,,1738431005464,,1738431005337,"10579",LETSS,"1","1997-06-25","1997-07-23","1997-07-04","2","13.73",Let's Stop N Shop,"87 Polk St. Suite 5",San Francisco,CA,"94117",USA,2025-02-01 14:30:05.416,2025-02-01 14:30:05.638,2025-02-01 14:30:05.613,,1738431005639,,1738431005337
"10653","60","34","20","0.1",2025-02-01 14:30:05.328,2025-02-01 14:30:05.472,2025-02-01 14:30:05.420,,1738431005473,,1738431005337,"10653",FRANK,"1","1997-09-02","1997-09-30","1997-09-19","1","93.25",Frankenversand,Berliner Platz 43,München,"","80805",Germany,2025-02-01 14:30:05.421,2025-02-01 14:30:05.643,2025-02-01 14:30:05.613,,1738431005644,,1738431005337
"10694","70","15","50","0",2025-02-01 14:30:05.333,2025-02-01 14:30:05.477,2025-02-01 14:30:05.420,,1738431005478,,1738431005337,"10694",QUICK,"8","1997-10-06","1997-11-03","1997-10-09","3","398.36",QUICK-Stop,Taucherstraße 10,Cunewalde,"","01307",Germany,2025-02-01 14:30:05.424,2025-02-01 14:30:05.646,2025-02-01 14:30:05.613,,1738431005647,,1738431005337
"10695","24","4.5","20","0",2025-02-01 14:30:05.333,2025-02-01 14:30:05.477,2025-02-01 14:30:05.420,,1738431005478,,1738431005337,"10695",WILMK,"7","1997-10-07","1997-11-18","1997-10-14","1","16.72",Wilman Kala,Keskuskatu 45,Helsinki,"","21240",Finland,2025-02-01 14:30:05.424,2025-02-01 14:30:05.647,2025-02-01 14:30:05.613,,1738431005647,,1738431005337
"10696","46","12","18","0",2025-02-01 14:30:05.333,2025-02-01 14:30:05.477,2025-02-01 14:30:05.420,,1738431005478,,1738431005337,"10696",WHITC,"8","1997-10-08","1997-11-19","1997-10-14","3","102.55",White Clover Markets,"1029 - 12th Ave. S.",Seattle,WA,"98124",USA,2025-02-01 14:30:05.424,2025-02-01 14:30:05.647,2025-02-01 14:30:05.613,,1738431005647,,1738431005337
"10697","70","15","30","0.25",2025-02-01 14:30:05.333,2025-02-01 14:30:05.478,2025-02-01 14:30:05.420,,1738431005478,,1738431005337,"10697",LINOD,"3","1997-10-08","1997-11-05","1997-10-14","1","45.52",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,"4980",Venezuela,2025-02-01 14:30:05.424,2025-02-01 14:30:05.647,2025-02-01 14:30:05.613,,1738431005647,,1738431005337
"10699","47","9.5","12","0",2025-02-01 14:30:05.334,2025-02-01 14:30:05.478,2025-02-01 14:30:05.420,,1738431005478,,1738431005337,"10699",MORGK,"3","1997-10-09","1997-11-06","1997-10-13","3","0.58",Morgenstern Gesundkost,Heerstr. 22,Leipzig,"","04179",Germany,2025-02-01 14:30:05.424,2025-02-01 14:30:05.647,2025-02-01 14:30:05.613,,1738431005647,,1738431005337
"10700","71","21.5","60","0.2",2025-02-01 14:30:05.334,2025-02-01 14:30:05.478,2025-02-01 14:30:05.420,,1738431005479,,1738431005337,"10700",SAVEA,"3","1997-10-10","1997-11-07","1997-10-16","1","65.1",Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA,2025-02-01 14:30:05.424,2025-02-01 14:30:05.647,2025-02-01 14:30:05.613,,1738431005647,,1738431005337
"10891","30","25.89","15","0.05",2025-02-01 14:30:05.359,2025-02-01 14:30:05.503,2025-02-01 14:30:05.420,,1738431005503,,1738431005337,"10891",LEHMS,"7","1998-02-17","1998-03-17","1998-02-19","2","20.37",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,"","60528",Germany,2025-02-01 14:30:05.436,2025-02-01 14:30:05.662,2025-02-01 14:30:05.613,,1738431005662,,1738431005337
"10892","59","55","40","0.05",2025-02-01 14:30:05.359,2025-02-01 14:30:05.503,2025-02-01 14:30:05.420,,1738431005503,,1738431005337,"10892",MAISD,"4","1998-02-17","1998-03-17","1998-02-19","2","120.27",Maison Dewey,Rue Joseph-Bens 532,Bruxelles,"",B-1180,Belgium,2025-02-01 14:30:05.436,2025-02-01 14:30:05.662,2025-02-01 14:30:05.613,,1738431005662,,1738431005337
"10893","36","19","20","0",2025-02-01 14:30:05.359,2025-02-01 14:30:05.503,2025-02-01 14:30:05.420,,1738431005503,,1738431005337,"10893",KOENE,"9","1998-02-18","1998-03-18","1998-02-20","2","77.78",Königlich Essen,Maubelstr. 90,Brandenburg,"","14776",Germany,2025-02-01 14:30:05.436,2025-02-01 14:30:05.662,2025-02-01 14:30:05.613,,1738431005663,,1738431005337
"10916","57","19.5","20","0",2025-02-01 14:30:05.362,2025-02-01 14:30:05.505,2025-02-01 14:30:05.420,,1738431005506,,1738431005337,"10916",RANCH,"1","1998-02-27","1998-03-27","1998-03-09","2","63.77",Rancho grande,Av. del Libertador 900,Buenos Aires,"","1010",Argentina,2025-02-01 14:30:05.438,2025-02-01 14:30:05.664,2025-02-01 14:30:05.613,,1738431005664,,1738431005337
"10701","76","18","35","0.15",2025-02-01 14:30:05.334,2025-02-01 14:30:05.478,2025-02-01 14:30:05.420,,1738431005479,,1738431005337,"10701",HUNGO,"6","1997-10-13","1997-10-27","1997-10-15","3","220.31",Hungry Owl All-Night Grocers,"8 Johnstown Road",Cork,Co. Cork,"",Ireland,2025-02-01 14:30:05.424,2025-02-01 14:30:05.647,2025-02-01 14:30:05.613,,1738431005647,,1738431005337
"10745","72","34.8","7","0",2025-02-01 14:30:05.339,2025-02-01 14:30:05.484,2025-02-01 14:30:05.420,,1738431005484,,1738431005337,"10745",QUICK,"9","1997-11-18","1997-12-16","1997-11-27","1","3.52",QUICK-Stop,Taucherstraße 10,Cunewalde,"","01307",Germany,2025-02-01 14:30:05.427,2025-02-01 14:30:05.650,2025-02-01 14:30:05.613,,1738431005651,,1738431005337
"10929","77","13","15","0",2025-02-01 14:30:05.364,2025-02-01 14:30:05.507,2025-02-01 14:30:05.420,,1738431005507,,1738431005337,"10929",FRANK,"6","1998-03-05","1998-04-02","1998-03-12","1","33.93",Frankenversand,Berliner Platz 43,München,"","80805",Germany,2025-02-01 14:30:05.439,2025-02-01 14:30:05.665,2025-02-01 14:30:05.613,,1738431005665,,1738431005337
"10688","34","14","14","0",2025-02-01 14:30:05.332,2025-02-01 14:30:05.476,2025-02-01 14:30:05.420,,1738431005477,,1738431005337,"10688",VAFFE,"4","1997-10-01","1997-10-15","1997-10-07","2","299.09",Vaffeljernet,Smagsloget 45,Århus,"","8200",Denmark,2025-02-01 14:30:05.423,2025-02-01 14:30:05.646,2025-02-01 14:30:05.613,,1738431005647,,1738431005337
"10248","72","34.8","5","0",2025-02-01 14:30:05.281,2025-02-01 14:30:05.420,2025-02-01 14:30:05.420,,1738431005420,,1738431005337,"10248",VINET,"5","1996-07-04","1996-08-01","1996-07-16","3","32.38",Vins et alcools Chevalier,"59 rue de l'Abbaye",Reims,"","51100",France,2025-02-01 14:30:05.396,2025-02-01 14:30:05.613,2025-02-01 14:30:05.613,,1738431005613,,1738431005337
"10864","67","14","15","0",2025-02-01 14:30:05.355,2025-02-01 14:30:05.500,2025-02-01 14:30:05.420,,1738431005500,,1738431005337,"10864",AROUT,"4","1998-02-02","1998-03-02","1998-02-09","2","3.04",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-02-01 14:30:05.435,2025-02-01 14:30:05.660,2025-02-01 14:30:05.613,,1738431005660,,1738431005337
"10866","30","25.89","40","0.25",2025-02-01 14:30:05.356,2025-02-01 14:30:05.500,2025-02-01 14:30:05.420,,1738431005500,,1738431005337,"10866",BERGS,"5","1998-02-03","1998-03-03","1998-02-12","1","109.11",Berglunds snabbköp,Berguvsvägen  8,Luleå,"",S-958 22,Sweden,2025-02-01 14:30:05.435,2025-02-01 14:30:05.660,2025-02-01 14:30:05.613,,1738431005660,,1738431005337
"10867","53","32.8","3","0",2025-02-01 14:30:05.356,2025-02-01 14:30:05.500,2025-02-01 14:30:05.420,,1738431005500,,1738431005337,"10867",LONEP,"6","1998-02-03","1998-03-17","1998-02-11","1","1.93",Lonesome Pine Restaurant,"89 Chiaroscuro Rd.",Portland,OR,"97219",USA,2025-02-01 14:30:05.435,2025-02-01 14:30:05.660,2025-02-01 14:30:05.613,,1738431005660,,1738431005337
"10876","64","33.25","20","0",2025-02-01 14:30:05.357,2025-02-01 14:30:05.501,2025-02-01 14:30:05.420,,1738431005502,,1738431005337,"10876",BONAP,"7","1998-02-09","1998-03-09","1998-02-12","3","60.42",Bon app',"12, rue des Bouchers",Marseille,"","13008",France,2025-02-01 14:30:05.436,2025-02-01 14:30:05.661,2025-02-01 14:30:05.613,,1738431005661,,1738431005337
"10730","65","21.05","10","0.05",2025-02-01 14:30:05.338,2025-02-01 14:30:05.482,2025-02-01 14:30:05.420,,1738431005483,,1738431005337,"10730",BONAP,"5","1997-11-05","1997-12-03","1997-11-14","1","20.12",Bon app',"12, rue des Bouchers",Marseille,"","13008",France,2025-02-01 14:30:05.426,2025-02-01 14:30:05.649,2025-02-01 14:30:05.613,,1738431005650,,1738431005337
"10716","61","28.5","10","0",2025-02-01 14:30:05.336,2025-02-01 14:30:05.480,2025-02-01 14:30:05.420,,1738431005481,,1738431005337,"10716",RANCH,"4","1997-10-24","1997-11-21","1997-10-27","2","22.57",Rancho grande,Av. del Libertador 900,Buenos Aires,"","1010",Argentina,2025-02-01 14:30:05.425,2025-02-01 14:30:05.648,2025-02-01 14:30:05.613,,1738431005649,,1738431005337
"10293","75","6.2","6","0",2025-02-01 14:30:05.284,2025-02-01 14:30:05.426,2025-02-01 14:30:05.420,,1738431005426,,1738431005337,"10293",TORTU,"1","1996-08-29","1996-09-26","1996-09-11","3","21.18",Tortuga Restaurante,Avda. Azteca 123,México D.F.,"","05033",Mexico,2025-02-01 14:30:05.398,2025-02-01 14:30:05.617,2025-02-01 14:30:05.613,,1738431005617,,1738431005337
"10717","69","36","25","0.05",2025-02-01 14:30:05.336,2025-02-01 14:30:05.481,2025-02-01 14:30:05.420,,1738431005481,,1738431005337,"10717",FRANK,"1","1997-10-24","1997-11-21","1997-10-29","2","59.25",Frankenversand,Berliner Platz 43,München,"","80805",Germany,2025-02-01 14:30:05.425,2025-02-01 14:30:05.648,2025-02-01 14:30:05.613,,1738431005649,,1738431005337
"10391","13","4.8","18","0",2025-02-01 14:30:05.294,2025-02-01 14:30:05.438,2025-02-01 14:30:05.420,,1738431005439,,1738431005337,"10391",DRACD,"3","1996-12-23","1997-01-20","1996-12-31","3","5.45",Drachenblut Delikatessen,Walserweg 21,Aachen,"","52066",Germany,2025-02-01 14:30:05.404,2025-02-01 14:30:05.624,2025-02-01 14:30:05.613,,1738431005624,,1738431005337
"10394","62","39.4","10","0",2025-02-01 14:30:05.295,2025-02-01 14:30:05.439,2025-02-01 14:30:05.420,,1738431005439,,1738431005337,"10394",HUNGC,"1","1996-12-25","1997-01-22","1997-01-03","3","30.34",Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,"97827",USA,2025-02-01 14:30:05.405,2025-02-01 14:30:05.624,2025-02-01 14:30:05.613,,1738431005625,,1738431005337
"10446","52","5.6","15","0.1",2025-02-01 14:30:05.300,2025-02-01 14:30:05.445,2025-02-01 14:30:05.420,,1738431005445,,1738431005337,"10446",TOMSP,"6","1997-02-14","1997-03-14","1997-02-19","1","14.68",Toms Spezialitäten,Luisenstr. 48,Münster,"","44087",Germany,2025-02-01 14:30:05.408,2025-02-01 14:30:05.628,2025-02-01 14:30:05.613,,1738431005629,,1738431005337
"10447","71","17.2","2","0",2025-02-01 14:30:05.300,2025-02-01 14:30:05.445,2025-02-01 14:30:05.420,,1738431005446,,1738431005337,"10447",RICAR,"4","1997-02-14","1997-03-14","1997-03-07","2","68.66",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,"02389-890",Brazil,2025-02-01 14:30:05.408,2025-02-01 14:30:05.628,2025-02-01 14:30:05.613,,1738431005629,,1738431005337
"10430","59","44","70","0.2",2025-02-01 14:30:05.299,2025-02-01 14:30:05.443,2025-02-01 14:30:05.420,,1738431005444,,1738431005337,"10430",ERNSH,"4","1997-01-30","1997-02-13","1997-02-03","1","458.78",Ernst Handel,Kirchgasse 6,Graz,"","8010",Austria,2025-02-01 14:30:05.407,2025-02-01 14:30:05.627,2025-02-01 14:30:05.613,,1738431005627,,1738431005337
"10466","46","9.6","5","0",2025-02-01 14:30:05.303,2025-02-01 14:30:05.448,2025-02-01 14:30:05.420,,1738431005448,,1738431005337,"10466",COMMI,"4","1997-03-06","1997-04-03","1997-03-13","1","11.93",Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,"05432-043",Brazil,2025-02-01 14:30:05.409,2025-02-01 14:30:05.630,2025-02-01 14:30:05.613,,1738431005630,,1738431005337
"10467","25","11.2","12","0",2025-02-01 14:30:05.303,2025-02-01 14:30:05.448,2025-02-01 14:30:05.420,,1738431005448,,1738431005337,"10467",MAGAA,"8","1997-03-06","1997-04-03","1997-03-11","2","4.93",Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,"","24100",Italy,2025-02-01 14:30:05.409,2025-02-01 14:30:05.630,2025-02-01 14:30:05.613,,1738431005630,,1738431005337
"10980","75","7.75","40","0.2",2025-02-01 14:30:05.370,2025-02-01 14:30:05.513,2025-02-01 14:30:05.420,,1738431005513,,1738431005337,"10980",FOLKO,"4","1998-03-27","1998-05-08","1998-04-17","1","1.26",Folk och fä HB,Åkergatan 24,Bräcke,"",S-844 67,Sweden,2025-02-01 14:30:05.442,2025-02-01 14:30:05.669,2025-02-01 14:30:05.613,,1738431005670,,1738431005337
"10471","56","30.4","20","0",2025-02-01 14:30:05.304,2025-02-01 14:30:05.448,2025-02-01 14:30:05.420,,1738431005449,,1738431005337,"10471",BSBEV,"2","1997-03-11","1997-04-08","1997-03-18","3","45.59",B's Beverages,Fauntleroy Circus,London,"",EC2 5NT,UK,2025-02-01 14:30:05.410,2025-02-01 14:30:05.630,2025-02-01 14:30:05.613,,1738431005631,,1738431005337
"10576","44","19.45","21","0",2025-02-01 14:30:05.318,2025-02-01 14:30:05.463,2025-02-01 14:30:05.420,,1738431005464,,1738431005337,"10576",TORTU,"3","1997-06-23","1997-07-07","1997-06-30","3","18.56",Tortuga Restaurante,Avda. Azteca 123,México D.F.,"","05033",Mexico,2025-02-01 14:30:05.416,2025-02-01 14:30:05.638,2025-02-01 14:30:05.613,,1738431005638,,1738431005337
"10817","62","49.3","25","0.15",2025-02-01 14:30:05.348,2025-02-01 14:30:05.493,2025-02-01 14:30:05.420,,1738431005493,,1738431005337,"10817",KOENE,"3","1998-01-06","1998-01-20","1998-01-13","2","306.07",Königlich Essen,Maubelstr. 90,Brandenburg,"","14776",Germany,2025-02-01 14:30:05.432,2025-02-01 14:30:05.656,2025-02-01 14:30:05.613,,1738431005656,,1738431005337
"11061","60","34","15","0",2025-02-01 14:30:05.381,2025-02-01 14:30:05.523,2025-02-01 14:30:05.420,,1738431005523,,1738431005337,"11061",GREAL,"4","1998-04-30","1998-06-11","","3","14.01",Great Lakes Food Market,"2732 Baker Blvd.",Eugene,OR,"97403",USA,2025-02-01 14:30:05.447,2025-02-01 14:30:05.676,2025-02-01 14:30:05.613,,1738431005676,,1738431005337
"11062","70","15","12","0.2",2025-02-01 14:30:05.381,2025-02-01 14:30:05.523,2025-02-01 14:30:05.420,,1738431005523,,1738431005337,"11062",REGGC,"4","1998-04-30","1998-05-28","","2","29.93",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,"","42100",Italy,2025-02-01 14:30:05.447,2025-02-01 14:30:05.676,2025-02-01 14:30:05.613,,1738431005676,,1738431005337
"10631","75","7.75","8","0.1",2025-02-01 14:30:05.325,2025-02-01 14:30:05.470,2025-02-01 14:30:05.420,,1738431005470,,1738431005337,"10631",LAMAI,"8","1997-08-14","1997-09-11","1997-08-15","1","0.87",La maison d'Asie,"1 rue Alsace-Lorraine",Toulouse,"","31000",France,2025-02-01 14:30:05.420,2025-02-01 14:30:05.642,2025-02-01 14:30:05.613,,1738431005642,,1738431005337
"10632","33","2.5","20","0.05",2025-02-01 14:30:05.325,2025-02-01 14:30:05.470,2025-02-01 14:30:05.420,,1738431005470,,1738431005337,"10632",WANDK,"8","1997-08-14","1997-09-11","1997-08-19","1","41.38",Die Wandernde Kuh,Adenauerallee 900,Stuttgart,"","70563",Germany,2025-02-01 14:30:05.420,2025-02-01 14:30:05.642,2025-02-01 14:30:05.613,,1738431005642,,1738431005337
"10634","75","7.75","2","0",2025-02-01 14:30:05.325,2025-02-01 14:30:05.470,2025-02-01 14:30:05.420,,1738431005471,,1738431005337,"10634",FOLIG,"4","1997-08-15","1997-09-12","1997-08-21","3","487.38",Folies gourmandes,"184, chaussée de Tournai",Lille,"","59000",France,2025-02-01 14:30:05.420,2025-02-01 14:30:05.642,2025-02-01 14:30:05.613,,1738431005643,,1738431005337
"10635","22","21","40","0",2025-02-01 14:30:05.326,2025-02-01 14:30:05.470,2025-02-01 14:30:05.420,,1738431005471,,1738431005337,"10635",MAGAA,"8","1997-08-18","1997-09-15","1997-08-21","3","47.46",Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,"","24100",Italy,2025-02-01 14:30:05.420,2025-02-01 14:30:05.642,2025-02-01 14:30:05.613,,1738431005643,,1738431005337
"10636","58","13.25","6","0",2025-02-01 14:30:05.326,2025-02-01 14:30:05.470,2025-02-01 14:30:05.420,,1738431005471,,1738431005337,"10636",WARTH,"4","1997-08-19","1997-09-16","1997-08-26","1","1.15",Wartian Herkku,Torikatu 38,Oulu,"","90110",Finland,2025-02-01 14:30:05.420,2025-02-01 14:30:05.642,2025-02-01 14:30:05.613,,1738431005643,,1738431005337
"10637","56","38","60","0.05",2025-02-01 14:30:05.326,2025-02-01 14:30:05.470,2025-02-01 14:30:05.420,,1738431005471,,1738431005337,"10637",QUEEN,"6","1997-08-19","1997-09-16","1997-08-26","1","201.29",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,"05487-020",Brazil,2025-02-01 14:30:05.420,2025-02-01 14:30:05.642,2025-02-01 14:30:05.613,,1738431005643,,1738431005337
"10920","50","16.25","24","0",2025-02-01 14:30:05.362,2025-02-01 14:30:05.506,2025-02-01 14:30:05.420,,1738431005506,,1738431005337,"10920",AROUT,"4","1998-03-03","1998-03-31","1998-03-09","2","29.61",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-02-01 14:30:05.438,2025-02-01 14:30:05.664,2025-02-01 14:30:05.613,,1738431005665,,1738431005337
"10922","24","4.5","35","0",2025-02-01 14:30:05.363,2025-02-01 14:30:05.506,2025-02-01 14:30:05.420,,1738431005506,,1738431005337,"10922",HANAR,"5","1998-03-03","1998-03-31","1998-03-05","3","62.74",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,"05454-876",Brazil,2025-02-01 14:30:05.438,2025-02-01 14:30:05.664,2025-02-01 14:30:05.613,,1738431005665,,1738431005337
"10923","67","14","24","0.2",2025-02-01 14:30:05.363,2025-02-01 14:30:05.506,2025-02-01 14:30:05.420,,1738431005506,,1738431005337,"10923",LAMAI,"7","1998-03-03","1998-04-14","1998-03-13","3","68.26",La maison d'Asie,"1 rue Alsace-Lorraine",Toulouse,"","31000",France,2025-02-01 14:30:05.438,2025-02-01 14:30:05.664,2025-02-01 14:30:05.613,,1738431005665,,1738431005337
"10924","75","7.75","6","0",2025-02-01 14:30:05.363,2025-02-01 14:30:05.506,2025-02-01 14:30:05.420,,1738431005507,,1738431005337,"10924",BERGS,"3","1998-03-04","1998-04-01","1998-04-08","2","151.52",Berglunds snabbköp,Berguvsvägen  8,Luleå,"",S-958 22,Sweden,2025-02-01 14:30:05.438,2025-02-01 14:30:05.664,2025-02-01 14:30:05.613,,1738431005665,,1738431005337
"10756","69","36","20","0.2",2025-02-01 14:30:05.340,2025-02-01 14:30:05.486,2025-02-01 14:30:05.420,,1738431005486,,1738431005337,"10756",SPLIR,"8","1997-11-27","1997-12-25","1997-12-02","2","73.21",Split Rail Beer & Ale,P.O. Box 555,Lander,WY,"82520",USA,2025-02-01 14:30:05.428,2025-02-01 14:30:05.651,2025-02-01 14:30:05.613,,1738431005651,,1738431005337
